season,rundle,league,div
85,E,Isthmus,2
85,R,Isthmus,0
85,A,Juniper,0
85,B,Juniper,0
85,C,Juniper,1
85,C,Juniper,2
85,D,Juniper,1
85,D,Juniper,2
85,E,Juniper,1
85,E,Juniper,2
85,R,Juniper,0
85,A,Keystone,0
85,B,Keystone,0
85,C,Keystone,1
85,C,Keystone,2
85,D,Keystone,1
85,D,Keystone,2
85,E,Keystone,1
85,E,Keystone,2
85,R,Keystone,0
85,A,Laguna,0
85,B,Laguna,0
85,C,Laguna,1
85,C,Laguna,2
85,D,Laguna,1
85,D,Laguna,2
85,E,Laguna,1
85,E,Laguna,2
85,R,Laguna,0
85,A,Laurel,0
85,B,Laurel,0
85,C,Laurel,1
85,C,Laurel,2
85,D,Laurel,1
85,D,Laurel,2
85,E,Laurel,1
85,E,Laurel,2
85,R,Laurel,0
85,A,Lyceum,0
85,B,Lyceum,0
85,C,Lyceum,0
85,D,Lyceum,1
85,D,Lyceum,2
85,E,Lyceum,1
85,E,Lyceum,2
85,R,Lyceum,0
85,A,Maelstrom,0
85,B,Maelstrom,0
85,C,Maelstrom,1
85,C,Maelstrom,2
85,D,Maelstrom,1
85,D,Maelstrom,2
85,E,Maelstrom,1
85,E,Maelstrom,2
85,R,Maelstrom,1
85,R,Maelstrom,2
85,A,Magnolia,0
85,B,Magnolia,0
85,C,Magnolia,1
85,C,Magnolia,2
85,D,Magnolia,1
85,D,Magnolia,2
85,E,Magnolia,1
85,E,Magnolia,2
85,R,Magnolia,0
85,A,Maritime,0
85,B,Maritime,0
85,C,Maritime,0
85,D,Maritime,1
85,D,Maritime,2
85,E,Maritime,1
85,E,Maritime,2
85,R,Maritime,0
85,A,Memorial,0
85,B,Memorial,0
85,C,Memorial,1
85,C,Memorial,2
85,D,Memorial,1
85,D,Memorial,2
85,E,Memorial,1
85,E,Memorial,2
85,R,Memorial,0
85,A,Meridian,0
85,B,Meridian,0
85,C,Meridian,1
85,C,Meridian,2
85,D,Meridian,1
85,D,Meridian,2
85,E,Meridian,1
85,E,Meridian,2
85,R,Meridian,0
85,A,Mesa,0
85,B,Mesa,0
85,C,Mesa,1
85,C,Mesa,2
85,D,Mesa,1
85,D,Mesa,2
85,E,Mesa,1
85,E,Mesa,2
85,R,Mesa,0
85,A,Metro,0
85,B,Metro,0
85,C,Metro,1
85,C,Metro,2
85,D,Metro,1
85,D,Metro,2
85,E,Metro,1
85,E,Metro,2
85,R,Metro,0
85,A,Midland,0
85,B,Midland,0
85,C,Midland,1
85,C,Midland,2
85,D,Midland,1
85,D,Midland,2
85,E,Midland,1
85,E,Midland,2
85,R,Midland,0
85,A,Morningstar,0
85,B,Morningstar,0
85,C,Morningstar,0
85,D,Morningstar,1
85,D,Morningstar,2
85,E,Morningstar,1
85,E,Morningstar,2
85,R,Morningstar,0
85,A,Nebula,0
85,B,Nebula,0
85,C,Nebula,1
85,C,Nebula,2
85,D,Nebula,1
85,D,Nebula,2
85,E,Nebula,1
85,E,Nebula,2
85,R,Nebula,0
85,A,Olympic,0
85,B,Olympic,0
85,C,Olympic,1
85,C,Olympic,2
85,D,Olympic,1
85,D,Olympic,2
85,E,Olympic,1
85,E,Olympic,2
85,R,Olympic,0
85,A,Outback,0
85,B,Outback,0
85,C,Outback,1
85,C,Outback,2
85,D,Outback,1
85,D,Outback,2
85,E,Outback,1
85,E,Outback,2
85,R,Outback,0
85,A,Pacific,0
85,B,Pacific,0
85,C,Pacific,1
85,C,Pacific,2
85,D,Pacific,1
85,D,Pacific,2
85,E,Pacific,1
85,E,Pacific,2
85,R,Pacific,0
85,A,Palisade,0
85,B,Palisade,0
85,C,Palisade,1
85,C,Palisade,2
85,D,Palisade,1
85,D,Palisade,2
85,E,Palisade,1
85,E,Palisade,2
85,R,Palisade,0
85,A,Peninsula,0
85,B,Peninsula,0
85,C,Peninsula,0
85,D,Peninsula,1
85,D,Peninsula,2
85,E,Peninsula,1
85,E,Peninsula,2
85,R,Peninsula,0
85,A,Piedmont,0
85,B,Piedmont,0
85,C,Piedmont,1
85,C,Piedmont,2
85,D,Piedmont,1
85,D,Piedmont,2
85,E,Piedmont,1
85,E,Piedmont,2
85,R,Piedmont,1
85,R,Piedmont,2
85,A,Plaza,0
85,B,Plaza,0
85,C,Plaza,1
85,C,Plaza,2
85,D,Plaza,1
85,D,Plaza,2
85,E,Plaza,1
85,E,Plaza,2
85,R,Plaza,0
85,A,Polaris,0
85,B,Polaris,0
85,C,Polaris,1
85,C,Polaris,2
85,D,Polaris,1
85,D,Polaris,2
85,E,Polaris,1
85,E,Polaris,2
85,R,Polaris,0
85,A,Prairie,0
85,B,Prairie,0
85,C,Prairie,1
85,C,Prairie,2
85,D,Prairie,1
85,D,Prairie,2
85,E,Prairie,1
85,E,Prairie,2
85,R,Prairie,0
85,A,Quarry,0
85,B,Quarry,0
85,C,Quarry,0
85,D,Quarry,1
85,D,Quarry,2
85,E,Quarry,1
85,E,Quarry,2
85,R,Quarry,0
85,A,Rainforest,0
85,B,Rainforest,0
85,C,Rainforest,0
85,D,Rainforest,1
85,D,Rainforest,2
85,E,Rainforest,1
85,E,Rainforest,2
85,R,Rainforest,0
85,A,Ravenna,0
85,B,Ravenna,0
85,C,Ravenna,1
85,C,Ravenna,2
85,D,Ravenna,1
85,D,Ravenna,2
85,E,Ravenna,1
85,E,Ravenna,2
85,R,Ravenna,0
85,A,Riviera,0
85,B,Riviera,0
85,C,Riviera,0
85,D,Riviera,1
85,D,Riviera,2
85,E,Riviera,1
85,E,Riviera,2
85,R,Riviera,0
85,A,Rubicon,0
85,B,Rubicon,0
85,C,Rubicon,1
85,C,Rubicon,2
85,D,Rubicon,1
85,D,Rubicon,2
85,E,Rubicon,1
85,E,Rubicon,2
85,R,Rubicon,0
85,A,Savanna,0
85,B,Savanna,0
85,C,Savanna,1
85,C,Savanna,2
85,D,Savanna,1
85,D,Savanna,2
85,E,Savanna,1
85,E,Savanna,2
85,R,Savanna,1
85,R,Savanna,2
85,A,Seaboard,0
85,B,Seaboard,0
85,C,Seaboard,1
85,C,Seaboard,2
85,D,Seaboard,1
85,D,Seaboard,2
85,E,Seaboard,1
85,E,Seaboard,2
85,R,Seaboard,0
85,A,Seneca,0
85,B,Seneca,0
85,C,Seneca,0
85,D,Seneca,1
85,D,Seneca,2
85,E,Seneca,1
85,E,Seneca,2
85,R,Seneca,0
85,A,Sequoia,0
85,B,Sequoia,0
85,C,Sequoia,1
85,C,Sequoia,2
85,D,Sequoia,1
85,D,Sequoia,2
85,E,Sequoia,1
85,E,Sequoia,2
85,R,Sequoia,0
85,A,Sierra,0
85,B,Sierra,0
85,C,Sierra,1
85,C,Sierra,2
85,D,Sierra,1
85,D,Sierra,2
85,E,Sierra,1
85,E,Sierra,2
85,R,Sierra,0
85,A,Skyline,0
85,B,Skyline,0
85,C,Skyline,0
85,D,Skyline,1
85,D,Skyline,2
85,E,Skyline,1
85,E,Skyline,2
85,R,Skyline,0
85,A,Spring,0
85,B,Spring,0
85,C,Spring,0
85,D,Spring,1
85,D,Spring,2
85,E,Spring,1
85,E,Spring,2
85,R,Spring,0
85,A,Sugarloaf,0
85,B,Sugarloaf,0
85,C,Sugarloaf,1
85,C,Sugarloaf,2
85,D,Sugarloaf,1
85,D,Sugarloaf,2
85,E,Sugarloaf,1
85,E,Sugarloaf,2
85,R,Sugarloaf,0
85,A,Summit,0
85,B,Summit,0
85,C,Summit,1
85,C,Summit,2
85,D,Summit,1
85,D,Summit,2
85,E,Summit,1
85,E,Summit,2
85,R,Summit,0
85,A,Taiga,0
85,B,Taiga,0
85,C,Taiga,1
85,C,Taiga,2
85,D,Taiga,1
85,D,Taiga,2
85,E,Taiga,1
85,E,Taiga,2
85,R,Taiga,1
85,R,Taiga,2
85,A,Tidewater,0
85,B,Tidewater,0
85,C,Tidewater,1
85,C,Tidewater,2
85,D,Tidewater,1
85,D,Tidewater,2
85,E,Tidewater,1
85,E,Tidewater,2
85,R,Tidewater,0
85,A,Tundra,0
85,B,Tundra,0
85,C,Tundra,1
85,C,Tundra,2
85,D,Tundra,1
85,D,Tundra,2
85,E,Tundra,1
85,E,Tundra,2
85,R,Tundra,0
85,A,Typhoon,0
85,B,Typhoon,0
85,C,Typhoon,0
85,D,Typhoon,1
85,D,Typhoon,2
85,E,Typhoon,1
85,E,Typhoon,2
85,R,Typhoon,0
85,A,Union,0
85,B,Union,0
85,C,Union,1
85,C,Union,2
85,D,Union,1
85,D,Union,2
85,E,Union,1
85,E,Union,2
85,R,Union,0
85,A,Utopia,0
85,B,Utopia,0
85,C,Utopia,0
85,D,Utopia,1
85,D,Utopia,2
85,E,Utopia,1
85,E,Utopia,2
85,R,Utopia,0
85,A,Valhalla,0
85,B,Valhalla,0
85,C,Valhalla,1
85,C,Valhalla,2
85,D,Valhalla,1
85,D,Valhalla,2
85,E,Valhalla,1
85,E,Valhalla,2
85,R,Valhalla,0
85,A,Valley,0
85,B,Valley,0
85,C,Valley,1
85,C,Valley,2
85,D,Valley,1
85,D,Valley,2
85,E,Valley,1
85,E,Valley,2
85,R,Valley,0
85,A,Veldt,0
85,B,Veldt,0
85,C,Veldt,1
85,C,Veldt,2
85,D,Veldt,1
85,D,Veldt,2
85,E,Veldt,1
85,E,Veldt,2
85,R,Veldt,1
85,R,Veldt,2
85,A,Wilderness,0
85,B,Wilderness,0
85,C,Wilderness,1
85,C,Wilderness,2
85,D,Wilderness,1
85,D,Wilderness,2
85,E,Wilderness,1
85,E,Wilderness,2
85,R,Wilderness,0
85,A,Xanadu,0
85,B,Xanadu,0
85,C,Xanadu,1
85,C,Xanadu,2
85,D,Xanadu,1
85,D,Xanadu,2
85,E,Xanadu,1
85,E,Xanadu,2
85,R,Xanadu,0
85,A,Yukon,0
85,B,Yukon,0
85,C,Yukon,1
85,C,Yukon,2
85,D,Yukon,1
85,D,Yukon,2
85,E,Yukon,1
85,E,Yukon,2
85,R,Yukon,0
85,A,Zenith,0
85,B,Zenith,0
85,C,Zenith,1
85,C,Zenith,2
85,D,Zenith,1
85,D,Zenith,2
85,E,Zenith,1
85,E,Zenith,2
85,R,Zenith,0
85,A,Zephyr,0
85,B,Zephyr,0
85,C,Zephyr,1
85,C,Zephyr,2
85,D,Zephyr,1
85,D,Zephyr,2
85,E,Zephyr,1
85,E,Zephyr,2
85,R,Zephyr,0
86,A,Alpine,0
86,B,Alpine,0
86,C,Alpine,0
86,D,Alpine,1
86,D,Alpine,2
86,E,Alpine,1
86,E,Alpine,2
86,R,Alpine,0
86,A,Arcadia,0
86,B,Arcadia,0
86,C,Arcadia,0
86,D,Arcadia,1
86,D,Arcadia,2
86,E,Arcadia,1
86,E,Arcadia,2
86,R,Arcadia,0
86,A,Archipelago,0
86,B,Archipelago,0
86,C,Archipelago,1
86,C,Archipelago,2
86,D,Archipelago,1
86,D,Archipelago,2
86,E,Archipelago,1
86,E,Archipelago,2
86,R,Archipelago,1
86,R,Archipelago,2
86,A,Atlantic,0
86,B,Atlantic,0
86,C,Atlantic,1
86,C,Atlantic,2
86,D,Atlantic,1
86,D,Atlantic,2
86,E,Atlantic,1
86,E,Atlantic,2
86,R,Atlantic,0
86,A,Aurora,0
86,B,Aurora,0
86,C,Aurora,1
86,C,Aurora,2
86,D,Aurora,1
86,D,Aurora,2
86,E,Aurora,1
86,E,Aurora,2
86,R,Aurora,0
86,A,Badlands,0
86,B,Badlands,0
86,C,Badlands,1
86,C,Badlands,2
86,D,Badlands,1
86,D,Badlands,2
86,E,Badlands,1
86,E,Badlands,2
86,R,Badlands,0
86,A,Bayou,0
86,B,Bayou,0
86,C,Bayou,1
86,C,Bayou,2
86,D,Bayou,1
86,D,Bayou,2
86,E,Bayou,1
86,E,Bayou,2
86,R,Bayou,0
86,A,Canyon,0
86,B,Canyon,0
86,C,Canyon,1
86,C,Canyon,2
86,D,Canyon,1
86,D,Canyon,2
86,E,Canyon,1
86,E,Canyon,2
86,R,Canyon,0
86,A,Cascade,0
86,B,Cascade,0
86,C,Cascade,1
86,C,Cascade,2
86,D,Cascade,1
86,D,Cascade,2
86,E,Cascade,1
86,E,Cascade,2
86,R,Cascade,0
86,A,Central,0
86,B,Central,0
86,C,Central,0
86,D,Central,1
86,D,Central,2
86,E,Central,1
86,E,Central,2
86,R,Central,0
86,A,Citadel,0
86,B,Citadel,0
86,C,Citadel,0
86,D,Citadel,1
86,D,Citadel,2
86,E,Citadel,1
86,E,Citadel,2
86,R,Citadel,0
86,A,Coastal,0
86,B,Coastal,0
86,C,Coastal,1
86,C,Coastal,2
86,D,Coastal,1
86,D,Coastal,2
86,E,Coastal,1
86,E,Coastal,2
86,R,Coastal,0
86,A,Commonwealth,0
86,B,Commonwealth,0
86,C,Commonwealth,1
86,C,Commonwealth,2
86,D,Commonwealth,1
86,D,Commonwealth,2
86,E,Commonwealth,1
86,E,Commonwealth,2
86,R,Commonwealth,0
86,A,Continental,0
86,B,Continental,0
86,C,Continental,1
86,C,Continental,2
86,D,Continental,1
86,D,Continental,2
86,E,Continental,1
86,E,Continental,2
86,R,Continental,0
86,A,Corridor,0
86,B,Corridor,0
86,C,Corridor,1
86,C,Corridor,2
86,D,Corridor,1
86,D,Corridor,2
86,E,Corridor,1
86,E,Corridor,2
86,R,Corridor,1
86,R,Corridor,2
86,A,Cosmos,0
86,B,Cosmos,0
86,C,Cosmos,1
86,C,Cosmos,2
86,D,Cosmos,1
86,D,Cosmos,2
86,E,Cosmos,1
86,E,Cosmos,2
86,R,Cosmos,1
86,R,Cosmos,2
86,A,Delta,0
86,B,Delta,0
86,C,Delta,1
86,C,Delta,2
86,D,Delta,1
86,D,Delta,2
86,E,Delta,1
86,E,Delta,2
86,R,Delta,0
86,A,Denali,0
86,B,Denali,0
86,C,Denali,1
86,C,Denali,2
86,D,Denali,1
86,D,Denali,2
86,E,Denali,1
86,E,Denali,2
86,R,Denali,0
86,A,Elysium,0
86,B,Elysium,0
86,C,Elysium,1
86,C,Elysium,2
86,D,Elysium,1
86,D,Elysium,2
86,E,Elysium,1
86,E,Elysium,2
86,R,Elysium,0
86,A,Evergreen,0
86,B,Evergreen,0
86,C,Evergreen,0
86,D,Evergreen,1
86,D,Evergreen,2
86,E,Evergreen,1
86,E,Evergreen,2
86,R,Evergreen,1
86,R,Evergreen,2
86,A,Fjord,0
86,B,Fjord,0
86,C,Fjord,1
86,C,Fjord,2
86,D,Fjord,1
86,D,Fjord,2
86,E,Fjord,1
86,E,Fjord,2
86,R,Fjord,0
86,A,Frontier,0
86,B,Frontier,0
86,C,Frontier,0
86,D,Frontier,1
86,D,Frontier,2
86,E,Frontier,1
86,E,Frontier,2
86,R,Frontier,0
86,A,Galaxy,0
86,B,Galaxy,0
86,C,Galaxy,1
86,C,Galaxy,2
86,D,Galaxy,1
86,D,Galaxy,2
86,E,Galaxy,1
86,E,Galaxy,2
86,R,Galaxy,0
86,A,Garden,0
86,B,Garden,0
86,C,Garden,1
86,C,Garden,2
86,D,Garden,1
86,D,Garden,2
86,E,Garden,1
86,E,Garden,2
86,R,Garden,0
86,A,Glacier,0
86,B,Glacier,0
86,C,Glacier,1
86,C,Glacier,2
86,D,Glacier,1
86,D,Glacier,2
86,E,Glacier,1
86,E,Glacier,2
86,R,Glacier,0
86,A,Highland,0
86,B,Highland,0
86,C,Highland,1
86,C,Highland,2
86,D,Highland,1
86,D,Highland,2
86,E,Highland,1
86,E,Highland,2
86,R,Highland,0
86,A,Hinterland,0
86,B,Hinterland,0
86,C,Hinterland,0
86,D,Hinterland,1
86,D,Hinterland,2
86,E,Hinterland,1
86,E,Hinterland,2
86,R,Hinterland,1
86,R,Hinterland,2
86,A,Horizon,0
86,B,Horizon,0
86,C,Horizon,1
86,C,Horizon,2
86,D,Horizon,1
86,D,Horizon,2
86,E,Horizon,1
86,E,Horizon,2
86,R,Horizon,1
86,R,Horizon,2
86,A,Isthmus,0
86,B,Isthmus,0
86,C,Isthmus,1
86,C,Isthmus,2
86,D,Isthmus,1
86,D,Isthmus,2
86,E,Isthmus,1
86,E,Isthmus,2
86,R,Isthmus,0
86,A,Juniper,0
86,B,Juniper,0
86,C,Juniper,1
86,C,Juniper,2
86,D,Juniper,1
86,D,Juniper,2
86,E,Juniper,1
86,E,Juniper,2
86,R,Juniper,0
86,A,Keystone,0
86,B,Keystone,0
86,C,Keystone,1
86,C,Keystone,2
86,D,Keystone,1
86,D,Keystone,2
86,E,Keystone,1
86,E,Keystone,2
86,R,Keystone,0
86,A,Laguna,0
86,B,Laguna,0
86,C,Laguna,1
86,C,Laguna,2
86,D,Laguna,1
86,D,Laguna,2
86,E,Laguna,1
86,E,Laguna,2
86,R,Laguna,1
86,R,Laguna,2
86,A,Laurel,0
86,B,Laurel,0
86,C,Laurel,1
86,C,Laurel,2
86,D,Laurel,1
86,D,Laurel,2
86,E,Laurel,1
86,E,Laurel,2
86,R,Laurel,0
86,A,Lyceum,0
86,B,Lyceum,0
86,C,Lyceum,1
86,C,Lyceum,2
86,D,Lyceum,1
86,D,Lyceum,2
86,E,Lyceum,1
86,E,Lyceum,2
86,R,Lyceum,0
86,A,Maelstrom,0
86,B,Maelstrom,0
86,C,Maelstrom,0
86,D,Maelstrom,1
86,D,Maelstrom,2
86,E,Maelstrom,1
86,E,Maelstrom,2
86,R,Maelstrom,0
86,A,Magnolia,0
86,B,Magnolia,0
86,C,Magnolia,0
86,D,Magnolia,1
86,D,Magnolia,2
86,E,Magnolia,1
86,E,Magnolia,2
86,R,Magnolia,0
86,A,Maritime,0
86,B,Maritime,0
86,C,Maritime,1
86,C,Maritime,2
86,D,Maritime,1
86,D,Maritime,2
86,E,Maritime,1
86,E,Maritime,2
86,R,Maritime,1
86,R,Maritime,2
86,A,Memorial,0
86,B,Memorial,0
86,C,Memorial,0
86,D,Memorial,1
86,D,Memorial,2
86,E,Memorial,1
86,E,Memorial,2
86,R,Memorial,0
86,A,Meridian,0
86,B,Meridian,0
86,C,Meridian,1
86,C,Meridian,2
86,D,Meridian,1
86,D,Meridian,2
86,E,Meridian,1
86,E,Meridian,2
86,R,Meridian,0
86,A,Mesa,0
86,B,Mesa,0
86,C,Mesa,0
86,D,Mesa,1
86,D,Mesa,2
86,E,Mesa,1
86,E,Mesa,2
86,R,Mesa,0
86,A,Metro,0
86,B,Metro,0
86,C,Metro,1
86,C,Metro,2
86,D,Metro,1
86,D,Metro,2
86,E,Metro,1
86,E,Metro,2
86,R,Metro,0
86,A,Midland,0
86,B,Midland,0
86,C,Midland,1
86,C,Midland,2
86,D,Midland,1
86,D,Midland,2
86,E,Midland,1
86,E,Midland,2
86,R,Midland,0
86,A,Morningstar,0
86,B,Morningstar,0
86,C,Morningstar,0
86,D,Morningstar,1
86,D,Morningstar,2
86,E,Morningstar,1
86,E,Morningstar,2
86,R,Morningstar,0
86,A,Nebula,0
86,B,Nebula,0
86,C,Nebula,1
86,C,Nebula,2
86,D,Nebula,1
86,D,Nebula,2
86,E,Nebula,1
86,E,Nebula,2
86,R,Nebula,0
86,A,Olympic,0
86,B,Olympic,0
86,C,Olympic,1
86,C,Olympic,2
86,D,Olympic,1
86,D,Olympic,2
86,E,Olympic,1
86,E,Olympic,2
86,R,Olympic,0
86,A,Orbital,0
86,B,Orbital,0
86,C,Orbital,1
86,C,Orbital,2
86,D,Orbital,1
86,D,Orbital,2
86,E,Orbital,1
86,E,Orbital,2
86,R,Orbital,1
86,R,Orbital,2
86,A,Outback,0
86,B,Outback,0
86,C,Outback,1
86,C,Outback,2
86,D,Outback,1
86,D,Outback,2
86,E,Outback,1
86,E,Outback,2
86,R,Outback,0
86,A,Pacific,0
86,B,Pacific,0
86,C,Pacific,1
86,C,Pacific,2
86,D,Pacific,1
86,D,Pacific,2
86,E,Pacific,1
86,E,Pacific,2
86,R,Pacific,0
86,A,Palisade,0
86,B,Palisade,0
86,C,Palisade,1
86,C,Palisade,2
86,D,Palisade,1
86,D,Palisade,2
86,E,Palisade,1
86,E,Palisade,2
86,R,Palisade,0
86,A,Patagonia,0
86,B,Patagonia,0
86,C,Patagonia,1
86,C,Patagonia,2
86,D,Patagonia,1
86,D,Patagonia,2
86,E,Patagonia,1
86,E,Patagonia,2
86,R,Patagonia,1
86,R,Patagonia,2
86,A,Peninsula,0
86,B,Peninsula,0
86,C,Peninsula,1
86,C,Peninsula,2
86,D,Peninsula,1
86,D,Peninsula,2
86,E,Peninsula,1
86,E,Peninsula,2
86,R,Peninsula,0
86,A,Piedmont,0
86,B,Piedmont,0
86,C,Piedmont,0
86,D,Piedmont,1
86,D,Piedmont,2
86,E,Piedmont,1
86,E,Piedmont,2
86,R,Piedmont,0
86,A,Pioneer,0
86,B,Pioneer,0
86,C,Pioneer,1
86,C,Pioneer,2
86,D,Pioneer,1
86,D,Pioneer,2
86,E,Pioneer,1
86,E,Pioneer,2
86,R,Pioneer,0
86,A,Plaza,0
86,B,Plaza,0
86,C,Plaza,1
86,C,Plaza,2
86,D,Plaza,1
86,D,Plaza,2
86,E,Plaza,1
86,E,Plaza,2
86,R,Plaza,1
86,R,Plaza,2
86,A,Polaris,0
86,B,Polaris,0
86,C,Polaris,1
86,C,Polaris,2
86,D,Polaris,1
86,D,Polaris,2
86,E,Polaris,1
86,E,Polaris,2
86,R,Polaris,0
86,A,Prairie,0
86,B,Prairie,0
86,C,Prairie,0
86,D,Prairie,1
86,D,Prairie,2
86,E,Prairie,1
86,E,Prairie,2
86,R,Prairie,0
86,A,Quarry,0
86,B,Quarry,0
86,C,Quarry,0
86,D,Quarry,1
86,D,Quarry,2
86,E,Quarry,1
86,E,Quarry,2
86,R,Quarry,0
86,A,Rainforest,0
86,B,Rainforest,0
86,C,Rainforest,1
86,C,Rainforest,2
86,D,Rainforest,1
86,D,Rainforest,2
86,E,Rainforest,1
86,E,Rainforest,2
86,R,Rainforest,1
86,R,Rainforest,2
86,A,Ravenna,0
86,B,Ravenna,0
86,C,Ravenna,1
86,C,Ravenna,2
86,D,Ravenna,1
86,D,Ravenna,2
86,E,Ravenna,1
86,E,Ravenna,2
86,R,Ravenna,0
86,A,Riviera,0
86,B,Riviera,0
86,C,Riviera,1
86,C,Riviera,2
86,D,Riviera,1
86,D,Riviera,2
86,E,Riviera,1
86,E,Riviera,2
86,R,Riviera,0
86,A,Rubicon,0
86,B,Rubicon,0
86,C,Rubicon,1
86,C,Rubicon,2
86,D,Rubicon,1
86,D,Rubicon,2
86,E,Rubicon,1
86,E,Rubicon,2
86,R,Rubicon,0
86,A,Savanna,0
86,B,Savanna,0
86,C,Savanna,1
86,C,Savanna,2
86,D,Savanna,1
86,D,Savanna,2
86,E,Savanna,1
86,E,Savanna,2
86,R,Savanna,0
86,A,Seaboard,0
86,B,Seaboard,0
86,C,Seaboard,1
86,C,Seaboard,2
86,D,Seaboard,1
86,D,Seaboard,2
86,E,Seaboard,1
86,E,Seaboard,2
86,R,Seaboard,0
86,A,Seneca,0
86,B,Seneca,0
86,C,Seneca,0
86,D,Seneca,1
86,D,Seneca,2
86,E,Seneca,1
86,E,Seneca,2
86,R,Seneca,0
86,A,Sequoia,0
86,B,Sequoia,0
86,C,Sequoia,0
86,D,Sequoia,1
86,D,Sequoia,2
86,E,Sequoia,1
86,E,Sequoia,2
86,R,Sequoia,0
86,A,Serengeti,0
86,B,Serengeti,0
86,C,Serengeti,0
86,D,Serengeti,1
86,D,Serengeti,2
86,E,Serengeti,1
86,E,Serengeti,2
86,R,Serengeti,1
86,R,Serengeti,2
86,A,Sierra,0
86,B,Sierra,0
86,C,Sierra,1
86,C,Sierra,2
86,D,Sierra,1
86,D,Sierra,2
86,E,Sierra,1
86,E,Sierra,2
86,R,Sierra,0
86,A,Skyline,0
86,B,Skyline,0
86,C,Skyline,1
86,C,Skyline,2
86,D,Skyline,1
86,D,Skyline,2
86,E,Skyline,1
86,E,Skyline,2
86,R,Skyline,0
86,A,Spring,0
86,B,Spring,0
86,C,Spring,0
86,D,Spring,1
86,D,Spring,2
86,E,Spring,1
86,E,Spring,2
86,R,Spring,0
86,A,Sugarloaf,0
86,B,Sugarloaf,0
86,C,Sugarloaf,1
86,C,Sugarloaf,2
86,D,Sugarloaf,1
86,D,Sugarloaf,2
86,E,Sugarloaf,1
86,E,Sugarloaf,2
86,R,Sugarloaf,1
86,R,Sugarloaf,2
86,A,Summit,0
86,B,Summit,0
86,C,Summit,0
86,D,Summit,1
86,D,Summit,2
86,E,Summit,1
86,E,Summit,2
86,R,Summit,0
86,A,Taiga,0
86,B,Taiga,0
86,C,Taiga,0
86,D,Taiga,1
86,D,Taiga,2
86,E,Taiga,1
86,E,Taiga,2
86,R,Taiga,0
86,A,Tidewater,0
86,B,Tidewater,0
86,C,Tidewater,1
86,C,Tidewater,2
86,D,Tidewater,1
86,D,Tidewater,2
86,E,Tidewater,1
86,E,Tidewater,2
86,R,Tidewater,0
86,A,Tundra,0
86,B,Tundra,0
86,C,Tundra,1
86,C,Tundra,2
86,D,Tundra,1
86,D,Tundra,2
86,E,Tundra,1
86,E,Tundra,2
86,R,Tundra,0
86,A,Typhoon,0
86,B,Typhoon,0
86,C,Typhoon,1
86,C,Typhoon,2
86,D,Typhoon,1
86,D,Typhoon,2
86,E,Typhoon,1
86,E,Typhoon,2
86,R,Typhoon,0
86,A,Union,0
86,B,Union,0
86,C,Union,1
86,C,Union,2
86,D,Union,1
86,D,Union,2
86,E,Union,1
86,E,Union,2
86,R,Union,0
86,A,Utopia,0
86,B,Utopia,0
86,C,Utopia,1
86,C,Utopia,2
86,D,Utopia,1
86,D,Utopia,2
86,E,Utopia,1
86,E,Utopia,2
86,R,Utopia,0
86,A,Valhalla,0
86,B,Valhalla,0
86,C,Valhalla,1
86,C,Valhalla,2
86,D,Valhalla,1
86,D,Valhalla,2
86,E,Valhalla,1
86,E,Valhalla,2
86,R,Valhalla,0
86,A,Valley,0
86,B,Valley,0
86,C,Valley,1
86,C,Valley,2
86,D,Valley,1
86,D,Valley,2
86,E,Valley,1
86,E,Valley,2
86,R,Valley,0
86,A,Veldt,0
86,B,Veldt,0
86,C,Veldt,1
86,C,Veldt,2
86,D,Veldt,1
86,D,Veldt,2
86,E,Veldt,1
86,E,Veldt,2
86,R,Veldt,0
86,A,Wilderness,0
86,B,Wilderness,0
86,C,Wilderness,1
86,C,Wilderness,2
86,D,Wilderness,1
86,D,Wilderness,2
86,E,Wilderness,1
86,E,Wilderness,2
86,R,Wilderness,0
86,A,Windward,0
86,B,Windward,0
86,C,Windward,0
86,D,Windward,1
86,D,Windward,2
86,E,Windward,1
86,E,Windward,2
86,R,Windward,0
86,A,Xanadu,0
86,B,Xanadu,0
86,C,Xanadu,1
86,C,Xanadu,2
86,D,Xanadu,1
86,D,Xanadu,2
86,E,Xanadu,1
86,E,Xanadu,2
86,R,Xanadu,0
86,A,Yukon,0
86,B,Yukon,0
86,C,Yukon,0
86,D,Yukon,1
86,D,Yukon,2
86,E,Yukon,1
86,E,Yukon,2
86,R,Yukon,1
86,R,Yukon,2
86,A,Zenith,0
86,B,Zenith,0
86,C,Zenith,1
86,C,Zenith,2
86,D,Zenith,1
86,D,Zenith,2
86,E,Zenith,1
86,E,Zenith,2
86,R,Zenith,0
86,A,Zephyr,0
86,B,Zephyr,0
86,C,Zephyr,1
86,C,Zephyr,2
86,D,Zephyr,1
86,D,Zephyr,2
86,E,Zephyr,1
86,E,Zephyr,2
86,R,Zephyr,0
87,A,Alpine,0
87,B,Alpine,0
87,C,Alpine,1
87,C,Alpine,2
87,D,Alpine,1
87,D,Alpine,2
87,E,Alpine,1
87,E,Alpine,2
87,R,Alpine,1
87,R,Alpine,2
87,A,Arcadia,0
87,B,Arcadia,0
87,C,Arcadia,0
87,D,Arcadia,1
87,D,Arcadia,2
87,E,Arcadia,1
